meanfreq;sd;median;Q25;Q75;IQR;skew;kurt;label
0.147872770637509;0.0873802505450399;0.175186170212766;0.0649734042553192;0.221728723404255;0.156755319148936;2.3907122612567;17.9475913772144;1
0.138676548890239;0.0881892112152568;0.156627565982405;0.0502932551319648;0.213079178885631;0.162785923753666;3.89238073268311;44.0779157209335;1
0.15430563572488;0.0847895051439049;0.175558510638298;0.0863829787234043;0.223590425531915;0.137207446808511;2.82034652563345;28.7981706469597;1
0.167105280056346;0.0748071489295631;0.190605854322668;0.107311095983662;0.222246426140231;0.114935330156569;3.10115378998203;27.2864975076908;1
0.134961588077945;0.0620470836601332;0.111387720773759;0.088780487804878;0.189571068124474;0.100790580319596;2.31709531780249;9.07217871920703;1
0.141046605940704;0.065363307481301;0.109745762711864;0.0916525423728814;0.201398305084746;0.109745762711864;2.90250148611637;13.2117803433339;1
0.134105720626704;0.0643985425605075;0.10985401459854;0.0861800486618005;0.181727493917275;0.0955474452554744;2.87453514141793;13.6484563546571;1
0.141913031645417;0.0641110877499383;0.117290242386576;0.0904909881914233;0.204996892479801;0.114505904288378;2.76294523265673;14.4369122867002;1
0.134991571063835;0.0639452170358819;0.107268106734435;0.0871664548919949;0.188208386277001;0.101041931385006;2.63462463885882;11.2361614742676;1
0.111692075989485;0.0797445227076995;0.104220183486239;0.0392660550458716;0.154862385321101;0.115596330275229;0.985696261839665;3.81685607974441;1
0.110682667529229;0.0776455242286566;0.103733333333333;0.0394666666666667;0.166933333333333;0.127466666666667;1.11010004175784;4.37422742157872;1
0.133594831554796;0.0775150364682843;0.126;0.0785806451612903;0.208193548387097;0.129612903225806;1.89249053779917;7.51003264635536;1
0.118850223959453;0.0770886465131148;0.118975552968568;0.0479161816065192;0.170477299185099;0.12256111757858;1.99946718970444;8.72139128219265;1
0.11376371575282;0.0768318705469574;0.109908925318761;0.036976320582878;0.179016393442623;0.142040072859745;1.93517566719923;8.2304531687431;1
0.137313249497281;0.0775834968750001;0.152925877763329;0.079739921976593;0.200624187256177;0.120884265279584;1.8460503697587;7.07249312351001;1
0.145530570448817;0.0785473451919572;0.160583430571762;0.0833138856476079;0.205180863477246;0.121866977829638;2.11440347275611;8.48670044276216;1
0.149095715575162;0.0739029423625044;0.163917083631165;0.0872623302358828;0.200943531093638;0.113681200857756;3.07893958386588;18.7399786422848;1
0.149560765780336;0.076884562585783;0.173370216689719;0.0902351313969571;0.196219455970493;0.105984324573536;2.38909920559902;9.53839703583897;1
0.159905386526041;0.0774852273282348;0.168106734434562;0.0985514612452351;0.223964421855146;0.125412960609911;1.05536275753252;4.51237615328074;1
0.171766033018707;0.064629033320884;0.189385113268608;0.121877022653722;0.222459546925566;0.100582524271845;1.35459530604795;4.13892738483201;1
0.168304611196116;0.0736338756139458;0.191779516842463;0.119088125212657;0.220455937393671;0.101367812181014;1.65381739722494;6.06966582875292;1
0.183792890764747;0.0611669244190421;0.205020920502092;0.13629009762901;0.229037656903766;0.0927475592747559;1.48275207839117;5.76963295423198;1
0.155399607391882;0.0826149644054722;0.180441323971916;0.101103309929789;0.228044132397192;0.126940822467402;2.82212946583174;13.8807954866186;1
0.166612681102571;0.0681550997333099;0.187496823379924;0.117407878017789;0.213290978398983;0.0958831003811944;1.80559733235955;5.82287533774316;1
0.173168211549185;0.0688504949482422;0.1928;0.119733333333333;0.230133333333333;0.1104;1.19104767603692;3.81947058968583;1
0.173184406088637;0.063167166489116;0.199938176197836;0.117712519319938;0.223956723338485;0.106244204018547;3.03725428259778;16.4171893455589;1
0.185592178639536;0.0613663612531201;0.205242718446602;0.128673139158576;0.237864077669903;0.109190938511327;1.24563722357392;3.90168444570179;1
0.174940014355275;0.0615813305342191;0.197176196032672;0.115495915985998;0.221190198366394;0.105694282380397;1.72998101591411;6.58161907581551;1
0.188636890060515;0.0640483480423616;0.21029106029106;0.125738045738046;0.23997920997921;0.114241164241164;1.44444404531718;4.91871388613419;1
0.174805537198628;0.061148638417703;0.198207109737249;0.117063369397218;0.223307573415765;0.106244204018547;2.52216057592279;11.7621878766178;1
0.124061765667002;0.080143374793605;0.114922118380062;0.0536448598130841;0.208255451713396;0.154610591900312;3.53272093628963;26.6783687202048;1
0.128032882531837;0.0744621629144527;0.112872444011685;0.0847906523855891;0.203661148977605;0.118870496592016;3.8516456283648;25.1895596765778;1
0.136521091816609;0.0786297660563154;0.119756468797565;0.101217656012177;0.220334855403349;0.119117199391172;4.53626315702288;38.8830511438468;1
0.120882625458816;0.0816201230305153;0.115071225071225;0.0442735042735043;0.205612535612536;0.161339031339031;3.45774213364894;26.3500262025753;1
0.141769237621721;0.0765141765025578;0.119600333055787;0.101415487094088;0.220316402997502;0.118900915903414;3.38019398009965;19.6830947341838;1
0.113420450240725;0.0800055339883219;0.107823728813559;0.0404338983050847;0.1904;0.149966101694915;2.62106072711461;18.7313291811623;1
0.122911111973209;0.0748678898856966;0.11144596651446;0.0677625570776256;0.201156773211568;0.133394216133942;3.93810818525725;27.4593703369639;1
0.120109580647491;0.0840880035117191;0.109829457364341;0.0392868217054264;0.20337984496124;0.164093023255814;2.81641063640621;25.2075846979221;1
0.122232696095767;0.0746691401626129;0.114742857142857;0.0646857142857143;0.180571428571429;0.115885714285714;4.22755303479422;36.8436835803192;1
0.108406688824369;0.0696110438612704;0.107802874743326;0.0477207392197125;0.147474332648871;0.0997535934291581;2.37975601125149;15.8148024420896;1
0.118448742784077;0.0857126396997911;0.107587168758717;0.0281171548117155;0.195648535564854;0.167531380753138;29.6792759060618;941.75665492682;1
0.1200078196605;0.0865585785023368;0.123758169934641;0.0118954248366013;0.195130718954248;0.183235294117647;27.7220455352909;815.837001501493;1
0.134334619358958;0.0880720121126652;0.142258064516129;0.0597360703812317;0.203225806451613;0.143489736070381;28.8486562378081;892.248183375908;1
0.130311595543785;0.0849175837255185;0.128418491484185;0.0795377128953771;0.205060827250608;0.125523114355231;31.7234644214813;1077.20685539486;1
0.112516490362094;0.0895037690151078;0.109826353421859;0.000286006128702758;0.186475995914198;0.186189989785495;24.7062258472654;649.577215309454;1
0.221101809470891;0.0476040764851879;0.239374325782093;0.216720604099245;0.250550161812298;0.0338295577130529;3.32416696297742;15.2998733905233;1
0.220189779951354;0.0497850821170683;0.235845640781324;0.205164363982849;0.253987613149119;0.0488232491662696;3.14133447179284;14.6076630957881;1
0.223091747452828;0.0446971062014909;0.236453488372093;0.226550387596899;0.248391472868217;0.0218410852713178;4.96031251123009;34.501777746126;1
0.22501241794761;0.0485239814074917;0.238648765699437;0.222156777825899;0.257202252057168;0.0350454742312689;3.62309000910212;21.4428979868301;1
0.221884893097278;0.0477891677136066;0.239975669099757;0.214257907542579;0.250875912408759;0.03661800486618;3.04183959104065;13.0736083094138;1
0.1503960797714;0.0742387714351695;0.130550964187328;0.105;0.219159779614325;0.114159779614325;2.17170937036033;9.32774262862912;1
0.143251917769361;0.0706890006637477;0.152661122661123;0.0928482328482328;0.20024948024948;0.107401247401247;2.06693100503339;7.48675323397107;1
0.145987970802798;0.0736311920420068;0.145920190589637;0.0935556879094699;0.210125074449077;0.116569386539607;1.51306132655033;5.34831783346212;1
0.138607882598261;0.0711989562347963;0.12855739169272;0.0920410897722197;0.196462706565431;0.104421616793211;2.63046350614911;12.2402626395393;1
0.151400509219079;0.0758049431773778;0.154006899950715;0.0964613109906358;0.215830458353869;0.119369147363233;1.39413914374214;5.70146159461681;1
0.163451395458037;0.0740102875613843;0.195102356122055;0.10533796832754;0.22246427191966;0.11712630359212;5.22818500714081;81.2110132898304;1
0.166783350120461;0.0717618831306535;0.186666666666667;0.102691292875989;0.221266490765172;0.118575197889182;5.63401434010029;95.0303034139408;1
0.167167998269431;0.071987312600778;0.188702519744265;0.106461075592328;0.218819104926664;0.112358029334336;7.28348444919181;153.057691914687;1
0.169675291541461;0.0730168308789529;0.194775784753363;0.114103139013453;0.233071748878924;0.118968609865471;5.57892986247453;68.2889456392488;1
0.167060104449327;0.0732044006661349;0.191198347107438;0.107603305785124;0.223980716253444;0.11637741046832;8.69722979017712;203.881234570239;1
0.16139339341425;0.0664911363818182;0.16562091503268;0.118496732026144;0.213202614379085;0.0947058823529412;1.32824518228056;4.74137912522958;1
0.171409390613785;0.0621245029563011;0.151873767258383;0.121222879684418;0.229191321499014;0.107968441814596;1.16874384721534;3.50315078477786;1
0.0482540751859225;0.0701674209704598;0.0157903097696585;0.00822875297855441;0.0582684670373312;0.0500397140587768;3.28919943984691;12.9062506065941;1
0.0974639001050904;0.0937305832217756;0.0600571973307912;0.00880838894184938;0.159351763584366;0.150543374642517;10.8126810091405;148.817030674649;1
0.0805712834006217;0.0919542827716553;0.029364406779661;0.00533898305084746;0.148305084745763;0.142966101694915;6.82462379790256;58.038903299401;1
0.0848065447872608;0.0900356047731449;0.0596678966789668;0.00335793357933579;0.148523985239852;0.145166051660517;9.78433537873698;110.74859471901;1
0.19932052627914;0.0524992116022558;0.184210526315789;0.152323049001815;0.258148820326679;0.105825771324864;2.31142585404852;8.84810301384769;1
0.201900171997016;0.0485608862270464;0.193804557744303;0.156925453843183;0.25123213595983;0.0943066821166473;1.06400399180979;3.52294660479295;1
0.209631959698605;0.049309682949489;0.215836112434493;0.168213434969033;0.255855169128156;0.0876417341591234;1.71795742104214;6.9234573975617;1
0.195322903396527;0.0576802921787007;0.198856259659969;0.157527047913447;0.242565687789799;0.0850386398763524;3.14147176574243;27.3102639262148;1
0.199662152779838;0.0610421189561668;0.202367021276596;0.140744680851064;0.260079787234043;0.119335106382979;2.95294205356266;15.7329065356764;1
0.206392859715211;0.0531970499177829;0.20505162827641;0.188149324861001;0.250420969023034;0.0622716441620333;2.10123831484468;7.82420741421472;1
0.205080371412695;0.0569440912528431;0.205653594771242;0.159444444444444;0.259411764705882;0.0999673202614379;2.60053025325472;12.2470080016718;1
0.154383414037743;0.0612599327162798;0.162139037433155;0.100534759358289;0.202780748663102;0.102245989304813;3.50302936617332;17.2336318266612;1
0.156605509761949;0.0602948392779673;0.166609775019395;0.102094647013189;0.206361520558573;0.104266873545384;3.43785870695015;17.6256667582809;1
0.157013279649406;0.061556023547291;0.155118343195266;0.103343195266272;0.206479289940828;0.103136094674556;2.64151354695255;12.942150604861;1
0.154977717240384;0.0614261663011566;0.145941921072226;0.103827252419955;0.206612062546538;0.102784810126582;2.93294415309961;13.2533834870611;1
0.152132514374701;0.0617163216766143;0.155669348939283;0.0989319678127286;0.201141185076811;0.102209217264082;3.13185303257893;15.6447484026527;1
0.156930642933999;0.06093799279627;0.177814871016692;0.100273141122913;0.206069802731411;0.105796661608498;2.9463603414628;14.3949669716371;1
0.153900316504485;0.0636192289594105;0.151245394252027;0.0986293294030951;0.203655121591746;0.105025792188651;2.58832415772111;11.0160758713579;1
0.154345078061347;0.0618584702847096;0.158242740134028;0.100908413998511;0.20536113179449;0.104452717795979;2.79150944095914;13.0584919862405;1
0.158373857329965;0.0618271192708603;0.177914478619655;0.102295573893473;0.206901725431358;0.104606151537884;3.10891202509107;15.5473697689065;1
0.158008677836942;0.0615908390507608;0.177003921568627;0.101898039215686;0.208847058823529;0.106949019607843;2.52432406369712;9.48974765863896;1
0.166103114079413;0.063618611397309;0.187313317936875;0.103679753656659;0.210377213240955;0.106697459584296;2.73882721935278;12.1032965742873;1
0.164086018335543;0.061908924839984;0.187246376811594;0.106473429951691;0.213526570048309;0.107053140096618;3.5245940862988;18.1164542118983;1
0.161176007604253;0.0608028967224474;0.183592156862745;0.102776470588235;0.207529411764706;0.104752941176471;2.75101805384307;11.1317928724698;1
0.152752794688866;0.0623871024682873;0.142040816326531;0.104081632653061;0.207755102040816;0.103673469387755;3.57436406767585;17.6644161384548;1
0.145859236977599;0.0667080229844099;0.125401350337584;0.0941035258814704;0.1968192048012;0.10271567891973;3.31267247700652;18.9566206894942;1
0.155434699965304;0.0619335413294249;0.148014134275618;0.104282685512367;0.20816961130742;0.103886925795053;3.33376431520399;16.5224597022208;1
0.158040154323834;0.0606396771475706;0.163174603174603;0.103703703703704;0.206772486772487;0.103068783068783;3.04615513452666;15.1977632574797;1
0.158272151328019;0.0608179539082553;0.147618374558304;0.107844522968198;0.21252296819788;0.104678445229682;3.02747676382649;13.1670337603742;1
0.150899011978933;0.0623829195203873;0.129451353328456;0.0997512801755669;0.203394294074616;0.103643013899049;2.68937413375367;12.289470729379;1
0.155364484214153;0.0619814981960053;0.170960536113179;0.100491437081162;0.203693224125093;0.103201787043932;3.03998279901008;13.4405105518134;1
0.15418957504541;0.0634800756374402;0.15151248164464;0.0984728340675477;0.206813509544787;0.108340675477239;3.30274354831379;19.0403313759245;1
0.153381753379827;0.0709076255035284;0.155608919382504;0.0981360777587193;0.211640937678674;0.113504859919954;1.64545165225873;5.96805478970947;1
0.162613804473338;0.0745522815689474;0.174403518416712;0.108213304013194;0.224892798240792;0.116679494227598;1.63429512393703;6.45503706296187;1
0.165155638218331;0.0716528346282188;0.15782092772384;0.116289104638619;0.231370010787487;0.115080906148867;1.25258097230649;4.57622081132201;1
0.155535431753113;0.0738152191232831;0.156010638297872;0.101462765957447;0.214654255319149;0.113191489361702;1.92019569635165;7.82855152274641;1
0.139583068151053;0.0784995574906746;0.127212073073868;0.0922954725972994;0.212835583796664;0.120540111199365;2.05934426122509;9.48143975298787;1
0.119621591649924;0.0829239985856102;0.108351063829787;0.0376063829787234;0.198271276595745;0.160664893617021;2.51748123188922;11.3370166395424;1
0.126735084444413;0.0834925288441753;0.112815533980583;0.0552750809061489;0.211736785329018;0.156461704422869;2.36822827511588;9.96882745993364;1
0.132854630944081;0.0844072389953899;0.121992204417497;0.0619662191424859;0.212940666955392;0.150974447812906;1.65850375621253;6.38295449787953;1
0.181494959091043;0.0729247032505393;0.197989601386482;0.129081455805893;0.245060658578856;0.115979202772964;1.01715262309692;3.09469898197984;1
0.203082755698515;0.0588759845146248;0.232857142857143;0.134285714285714;0.247142857142857;0.112857142857143;2.8589210792188;12.3442140412066;1
0.187391060673439;0.0596586323446976;0.202846054333765;0.125692108667529;0.235808538163001;0.110116429495472;1.72260590310098;6.69379871174734;1
0.185908157327131;0.0623589425292661;0.198432203389831;0.133177966101695;0.242033898305085;0.10885593220339;1.39627329977429;5.49399241899307;1
0.187952069004222;0.0658551502546365;0.203059490084986;0.132067988668555;0.245099150141643;0.113031161473088;1.48065651870808;5.01831928353778;1
0.189748980146736;0.068090786548544;0.214703557312253;0.128010540184453;0.249749670619236;0.121739130434783;1.63148741132662;5.46688931228951;1
0.18221902134964;0.0617129881980051;0.189977827050998;0.134722838137472;0.230953436807095;0.0962305986696231;1.04864210876674;3.55394147403813;1
0.17677539624951;0.0679057511697956;0.196326002587322;0.12496765847348;0.230012936610608;0.105045278137128;1.76871368355195;7.37554421801753;1
0.187299264586976;0.0644545760109288;0.198584615384615;0.130953846153846;0.247261538461538;0.116307692307692;1.27884883666614;4.11326715289242;1
0.183141690770791;0.0706418536641492;0.199701492537313;0.128059701492537;0.245373134328358;0.117313432835821;1.54743840180283;6.13841086630025;1
0.186237863234528;0.0588565470836388;0.200442804428044;0.132509225092251;0.234280442804428;0.101771217712177;1.29145880401153;4.55872326647891;1
0.18711449570051;0.0682302535206724;0.20558904109589;0.13041095890411;0.247780821917808;0.117369863013699;1.25724558216003;3.97715902128635;1
0.188575330317476;0.0608621935572413;0.204212598425197;0.134488188976378;0.240590551181102;0.106102362204724;1.73356839296322;6.97725471329166;1
0.190970365509418;0.0603293811656578;0.207339847991314;0.134679695982628;0.240173724212812;0.105494028230185;1.03320504913542;3.32249313070033;1
0.181902624335104;0.0626000047003228;0.173606755126659;0.134089264173703;0.24453558504222;0.110446320868516;1.33849471330607;4.77308304374696;1
0.190526304902629;0.0609467276481894;0.201769147788565;0.135922330097087;0.244962243797195;0.109039913700108;1.10575430037339;3.89503860968994;1
0.190442983729727;0.0613754062334393;0.207272727272727;0.132727272727273;0.243272727272727;0.110545454545455;1.30923709637559;4.27579395494186;1
0.194610652438365;0.062497418645533;0.222650602409639;0.130339539978094;0.248411829134721;0.118072289156626;2.65191623166925;11.5069019938041;1
0.186411124030289;0.0647378170344937;0.204230769230769;0.136538461538462;0.237307692307692;0.100769230769231;1.61580878610551;5.46115342824672;1
0.167281420660862;0.0771215263010136;0.192055427251732;0.113163972286374;0.236243264049269;0.123079291762895;1.83698264067428;6.50852189903029;1
0.186064229797165;0.0569333488851887;0.207961165048544;0.12831067961165;0.226718446601942;0.0984077669902913;2.2222369364809;8.968451730254;1
0.19414334162547;0.0654773879106407;0.224145077720207;0.130569948186529;0.243730569948187;0.113160621761658;1.89604008194208;6.59243373813255;1
